AcresBurned,Counties,Latitude,Longitude,Date
19.0,Humboldt,40.39799,-123.57562,2017-08-01
19.0,Stanislaus,37.81827,-120.65763999999999,2017-07-18
19.0,Siskiyou,40.703775,-122.64507900000001,2017-06-26
19.0,Kern,35.717040000000004,-118.30601000000001,2017-05-01
18.0,Sonoma,38.26294,-122.71998,2017-08-27
18.0,Butte,39.53944,-121.54722,2017-07-04
18.0,Fresno,36.61332,-120.7109,2017-05-28
18.0,Monterey,36.1727,-120.86681999999999,2017-05-16
17.0,Mariposa,37.41231,-119.87465,2017-10-03
17.0,Shasta,40.92602,-121.5935,2017-08-17
17.0,Shasta,40.69259,-122.17383999999998,2017-07-29
17.0,San Luis Obispo,35.556667,-120.47399999999999,2017-05-20
17.0,Monterey,36.2771,-120.94328,2017-05-17
17.0,Riverside,33.88466,-116.99229,2017-05-14
16.0,Kern,35.188,-119.2877,2017-06-02
16.0,San Bernardino,34.04412,-116.55326000000001,2017-05-29
16.0,Fresno,36.96642,-119.58292,2017-05-28
15.0,Tehama,39.87983,-122.5415,2017-08-10
15.0,Nevada,39.16826,-120.95498,2017-07-27
15.0,Modoc,41.455890000000004,-120.56933000000001,2017-07-17
15.0,Monterey,35.946999999999996,-120.87491999999999,2017-06-28
15.0,Calaveras,38.199059999999996,-120.83483999999999,2017-05-28
15.0,Riverside,33.56777,-116.08003000000001,2017-04-13
14.0,Santa Barbara,34.71796,-120.27077,2017-12-16
14.0,Santa Barbara,34.605358,-120.414875,2017-12-14
14.0,Butte,39.8629,-121.6268,2017-07-02
14.0,Monterey,35.80375,-120.52508,2017-06-09
14.0,Riverside,33.97155,-117.44148,2017-05-18
13.0,Stanislaus,37.89532,-120.84748,2017-10-18
13.0,El Dorado,38.69775,-120.73756999999999,2017-07-25
13.0,El Dorado,38.67474,-121.06088000000001,2017-07-12
13.0,San Bernardino,34.304722,-117.3125,2017-07-04
12.0,Butte,39.44257,-121.60683,2017-09-12
12.0,San Diego,0.0,0.0,2017-06-04
12.0,San Luis Obispo,35.6879,-120.3317,2017-05-07
12.0,Riverside,33.7866,-117.5048,2017-04-30
12.0,Merced,37.21812,-121.07761,1969-12-31
11.0,Sonoma,38.702890000000004,-122.90217,2017-07-31
11.0,Riverside,33.913089,-117.09623300000001,2017-07-02
10.0,Tehama,40.247890000000005,-122.255,2017-10-08
10.0,Mariposa,37.768879999999996,-120.15846,2017-09-20
10.0,Fresno,37.10067,-119.32108999999998,2017-09-11
10.0,Amador,38.34421,-120.72273999999999,2017-08-28
10.0,Los Angeles,34.23925,-117.85181999999999,2017-08-03
10.0,Nevada,39.36902,-120.97586000000001,2017-07-21
10.0,Shasta,40.48972,-122.38618999999998,2017-07-15
10.0,Riverside,33.77896,-117.24091000000001,2017-07-13
10.0,Butte,39.50475,-121.33785,2017-07-12
10.0,Riverside,33.91806,-116.99321,2017-07-03
10.0,Nevada,39.08382,-121.06656000000001,2017-07-02
10.0,Riverside,33.90965,-116.9669,2017-06-18
10.0,Riverside,117.138741,33.939428,2017-06-16
10.0,Kern,35.564124,-118.79651299999999,2017-06-05
10.0,Riverside,33.87107,-116.88096999999999,2017-06-04
10.0,Yuba,39.23205,-121.376,2017-05-29
10.0,Kern,34.87128,-118.35296000000001,2017-05-28
10.0,Riverside,33.94673,-117.17773000000001,2017-05-23
10.0,Monterey,36.44141,-121.34695,2017-04-24
0.0,Sonoma,38.36685,-122.64001,2017-10-09
0.0,Napa,38.318020000000004,-122.39052,2017-10-08
0.0,Mariposa,37.73596,-119.78256,2017-09-07
0.0,Siskiyou,41.702,-123.508,2017-07-25
0.0,Modoc,41.338,-120.304,2017-07-23
0.0,Glenn,39.75425,-122.17657,2017-07-19
0.0,Lassen,40.6361,-120.9643,2017-07-06
0.0,Siskiyou,41.86609,-122.73031,2017-07-04
0.0,San Diego,33.43513,-117.58252,2017-06-28
0.0,Siskiyou,41.841,-123.47399999999999,2017-06-25
0.0,Tulare,36.51912,-119.50606,2017-06-23
0.0,San Luis Obispo,35.85253,-120.80411000000001,2017-05-19
0.0,Butte,39.51158,-121.55633,2017-02-07
410203.0,Colusa,39.243283,-123.10336699999999,2018-07-27
410203.0,Glenn,39.243283,-123.10336699999999,2018-07-27
410203.0,Lake,39.243283,-123.10336699999999,2018-07-27
410203.0,Mendocino,39.243283,-123.10336699999999,2018-07-27
229651.0,Shasta,40.65428,-122.62357,2018-07-23
229651.0,Trinity,40.65428,-122.62357,2018-07-23
153336.0,Butte,39.8134,-121.4347,2018-11-08
96949.0,Los Angeles,34.235,-118.70128000000001,2018-11-08
96949.0,Ventura,34.235,-118.70128000000001,2018-11-08
96901.0,Mariposa,37.6549,-119.88581,2018-07-13
90288.0,Napa,38.80583,-122.18183,2018-06-30
90288.0,Yolo,38.80583,-122.18183,2018-06-30
63311.0,Shasta,40.9425,-122.43,2018-09-05
63311.0,Trinity,40.9425,-122.43,2018-09-05
48920.0,Colusa,39.04786,-123.11971000000001,2018-07-27
48920.0,Lake,39.04786,-123.11971000000001,2018-07-27
48920.0,Mendocino,39.04786,-123.11971000000001,2018-07-27
46150.0,Shasta,40.896,-122.219,2018-08-09
39387.0,Modoc,41.38544,-121.04386000000001,2018-08-15
38008.0,Siskiyou,41.893332,-122.534655,2018-07-05
36450.0,Tuolumne,38.349000000000004,-119.929,2018-08-01
23136.0,Orange,33.698879999999996,-117.52055,2018-08-06
18703.0,Lassen,40.633536,-120.86809099999999,2018-07-27
15185.0,Lake,39.0674,-122.59848000000001,2018-06-23
13139.0,Riverside,0.0,0.0,2018-07-25
12300.0,San Joaquin,38.052054999999996,-120.94548200000001,2018-06-29
6974.0,Mono,38.347395,-119.45186000000001,2018-09-04
4564.0,Merced,37.393390000000004,-120.34206999999999,2018-06-15
4531.0,Ventura,34.22685,-118.93444,2018-11-08
4500.0,Solano,0.0,0.0,2018-10-07
4064.0,Madera,37.571,-119.118,2018-06-11
3889.0,Tehama,40.22027778,-122.18,2018-10-07
3716.0,Tehama,40.35068,-121.77866999999999,2018-06-23
3674.0,Humboldt,41.079440000000005,-123.688056,2018-08-16
3380.0,Los Angeles,34.48229,-118.60858,2018-09-22
2995.0,Kings,35.97896,-119.98329,2018-08-06
2956.0,Tehama,39.94355,-122.3571,2018-06-09
2950.0,Kern,35.37444,-118.83556000000002,2018-08-03
2883.0,Inyo,36.6734,-118.21881,2018-07-08
2490.0,Napa,38.69601,-122.44468,2018-09-08
2290.0,Glenn,39.64978,-122.58218000000001,2018-06-09
2225.0,Monterey,35.847778000000005,-120.343056,2018-08-06
2162.0,Solano,38.431278000000006,-122.043747,2018-08-10
2100.0,Modoc,41.29363,-120.11461000000001,2018-07-13
2070.0,Inyo,37.40208,-118.50235,2018-02-18
1900.0,Shasta,40.99344,-121.52225,2018-08-09
1756.0,Merced,36.85156,-120.77206000000001,2018-05-02
1751.0,Trinity,40.616251,-123.52018999999999,2018-09-04
1678.0,Shasta,40.50318,-122.42308,2018-06-24
1500.0,Solano,38.21396,-121.9424,2018-11-08
1500.0,San Luis Obispo,35.736290000000004,-120.75593,2018-06-20
1352.0,Los Angeles,34.5486,-118.31138,2018-06-04
1350.0,San Bernardino,34.095568,-116.95880600000001,2018-07-06
1314.0,San Benito,36.40755,-120.99322,2018-06-04
1265.0,Inyo,36.71537,-118.08448999999999,2018-04-19
1261.0,Riverside,33.62924,-117.05991999999999,2018-05-17
1200.0,Sutter,39.186144,-121.79288500000001,2018-07-31
1120.0,Placer,39.268611,-120.65833300000001,2018-09-03
1014.0,Santa Barbara,35.11416667,-120.09222222,2018-08-19
993.0,Kern,35.387408,-118.81793400000001,2018-07-27
972.0,Mendocino,39.82877,-123.08488999999999,2018-07-31
962.0,Butte,39.77124,-121.76858999999999,2018-07-12
856.0,Tehama,40.33682,-121.93908,2018-07-09
825.0,Amador,38.42623,-120.95408,2018-07-06
822.0,Yolo,38.59694444,-121.99388889,2018-07-18
700.0,Placer,38.824259999999995,-121.451307,2018-08-01
668.0,Tulare,35.79012,-118.7393,2018-08-15
650.0,Monterey,36.00912,-120.82226000000001,2018-08-11
646.0,Lassen,40.3768,-120.36403,2018-06-14
640.0,Alameda,37.75646,-121.60646000000001,2018-07-08
573.0,Tuolumne,37.83388,-120.61746000000001,2018-09-08
550.0,Butte,39.36529,-121.51706999999999,2018-10-30
513.0,San Benito,36.378333000000005,-120.90116699999999,2018-06-04
504.0,San Diego,32.833674,-116.7311,2018-07-06
484.0,Alameda,37.75375,-121.57918000000001,2018-05-30
441.0,Lassen,40.316137,-120.45053,2018-06-27
400.0,Monterey,36.35502,-121.1563,2018-09-13
375.0,Monterey,35.95515,-120.86256000000002,2018-06-26
367.0,Kern,35.51777778,-118.6525,2018-08-18
365.0,San Diego,33.078920000000004,-116.91845,2018-07-27
360.0,Madera,37.387890000000006,-119.68911999999999,2018-09-22
347.0,Butte,39.59872,-121.78208000000001,2018-06-26
338.0,Inyo,37.735461,-118.97044299999999,2018-07-31
328.0,Shasta,40.529090000000004,-122.17456999999999,2018-06-23
320.0,Santa Clara,37.449425,-121.88807,2018-07-22
316.0,El Dorado,38.539806,-121.059979,2018-07-04
300.0,Trinity,40.60402,-122.9144,2018-06-28
300.0,Madera,37.10181,-119.623981,2018-06-04
300.0,San Diego,33.389425,-117.50240500000001,2018-05-04
293.0,Kern,0.0,0.0,2018-05-16
290.0,Calaveras,38.061298,-120.872244,2018-08-06
289.0,Madera,37.197039000000004,-120.002619,2018-08-23
282.0,Riverside,33.836101,-117.607577,2018-07-19
278.0,San Benito,36.65351,-121.0454,2018-07-11
268.0,Contra Costa,37.947140000000005,-121.9921,2018-06-29
268.0,Tehama,40.18395,-122.27573999999998,2018-06-23
265.0,San Diego,32.63046,-116.46673999999999,2018-06-06
261.0,Tehama,40.34256,-121.43025,2018-09-28
260.0,San Luis Obispo,35.33916,-120.71488000000001,2018-06-26
258.0,Santa Barbara,34.0232,-119.76576000000001,2018-03-27
250.0,San Diego,33.076239,-116.90298500000002,2018-08-09
247.0,Contra Costa,37.89612,-121.85847,2018-07-25
224.0,Siskiyou,41.70877,-122.47293,2018-07-15
215.0,Siskiyou,41.085,-123.051,2018-07-01
215.0,San Benito,36.37532,-120.862579,2018-06-12
207.0,San Diego,33.41476,-117.24043999999999,2018-07-28
205.0,Riverside,33.571763,-116.50005800000001,2018-07-26
200.0,Kern,34.91482,-118.92485,2018-09-12
200.0,Merced,37.339240000000004,-120.24315,2018-06-07
191.0,Butte,39.491737,-121.637759,2018-07-04
186.0,Ventura,34.26734825,-118.64381589,2018-11-12
185.0,Merced,37.05876,-121.176354,2018-06-17
175.0,Los Angeles,37.97638,-122.5275,2018-06-09
175.0,Orange,33.551320000000004,-117.72044,2018-06-02
172.0,Santa Barbara,34.576944,-119.61416000000001,2018-09-01
170.0,Tehama,40.12791,-122.19792,2018-06-23
167.0,Monterey,36.18401,-120.69955,2018-10-13
167.0,Lassen,40.34822,-120.82497,2018-07-24
166.0,Los Angeles,34.2325,-117.84611100000001,2018-09-09
163.0,Tuolumne,37.80785,-120.30187,2018-06-24
160.0,Solano,38.45673,-121.94658000000001,2018-10-12
155.0,Shasta,40.36888889,-122.89055556,2018-08-19
155.0,Orange,33.787838,-117.746625,2018-06-11
154.0,Riverside,33.925862,-117.654299,2018-06-12
152.0,Marin,38.02447,-122.727,2018-09-10
150.0,Ventura,34.30166667,-119.09916667,2018-11-15
150.0,Monterey,35.97677,-121.24898,2018-10-02
150.0,El Dorado,38.94388,-120.92611000000001,2018-09-04
147.0,San Bernardino,34.18075,-117.43184,2018-11-13
136.0,Calaveras,38.08424,-120.46078,2018-08-05
135.0,Napa,38.51943,-122.18353,2018-07-28
128.0,Los Angeles,34.380390000000006,-118.60441000000002,2018-07-23
127.0,Glenn,39.46543,-122.65581999999999,2018-06-01
127.0,Siskiyou,41.65935,-122.48556,2018-05-09
125.0,San Bernardino,34.15475,-117.24436599999999,2018-08-31
120.0,Tulare,36.47766,-119.10433,2018-10-24
117.0,Plumas,39.996944,-121.27,2018-08-07
116.0,San Benito,36.59036,-120.82355,2018-07-12
116.0,Santa Clara,37.06367,-121.53586000000001,2018-07-06
115.0,Mariposa,37.707234,-120.19916200000002,2018-06-18
114.0,Kern,35.56888889,-118.80138889,2018-08-16
113.0,Santa Barbara,34.463889,-119.83138899999999,2018-07-06
110.0,Santa Barbara,34.62412,-120.22298,2018-07-20
108.0,Fresno,36.75581,-119.42172,2018-05-26
106.0,Mendocino,38.8802,-123.0496,2018-08-01
103.0,Lake,39.02017,-122.57496,2018-08-26
103.0,Tehama,40.31759,-122.21032,2018-05-18
100.0,San Diego,33.0971179,-117.02425290000001,2018-08-13
100.0,Tulare,36.21634,-118.82988999999999,2018-07-27
100.0,San Bernardino,34.22526,-117.40966999999999,2018-07-06
100.0,San Luis Obispo,35.56922,-120.12441000000001,2018-05-24
96.0,Monterey,35.9352,-121.11936000000001,2018-06-09
95.0,Kern,35.1234,-118.72905,2018-06-29
90.0,Mendocino,39.038859,-123.38493000000001,2018-07-05
89.0,Lassen,40.946659999999994,-121.27049,2018-07-15
88.0,Lassen,40.83116,-120.19336000000001,2018-11-08
88.0,Madera,37.179167,-119.43166699999999,2018-08-27
88.0,Merced,37.056944,-121.01638,2018-05-20
80.0,San Luis Obispo,-120.258,-120.258,2018-09-29
80.0,Lake,39.06715,-122.59788999999999,2018-07-09
80.0,Calaveras,37.95766,-120.68902,2018-06-24
77.0,Santa Barbara,34.54305556,-120.31805556,2018-07-18
76.0,Shasta,40.5939,-122.17173000000001,2018-09-28
76.0,Fresno,36.696878999999996,-119.30449899999999,2018-06-27
75.0,Colusa,39.2976,-122.51201200000001,2018-07-04
75.0,Glenn,39.65578,-122.58666000000001,2018-05-28
73.0,Riverside,33.67815,-117.32281,2018-04-28
70.0,Santa Clara,37.22545,-121.79189,2018-07-10
70.0,Santa Clara,37.660740000000004,-121.67143999999999,2018-06-29
70.0,Tehama,40.394073,-122.135924,2018-06-13
70.0,Riverside,33.504964,-117.148204,2018-05-04
68.0,Merced,37.08529,-121.09353999999999,2018-06-24
67.0,El Dorado,38.645,-120.87416699999999,2018-08-01
67.0,Mendocino,39.279833,-123.258319,2018-07-21
66.0,El Dorado,38.82128,-121.03918,2018-08-01
64.0,San Benito,36.64832,-121.03253000000001,2018-06-04
63.0,Santa Clara,37.1769444,-121.68694444,2018-10-07
63.0,Shasta,40.741186,-122.649626,2018-07-20
63.0,Riverside,33.56349,-116.732032,2018-07-04
63.0,Siskiyou,41.83359,-122.99271999999999,2018-06-27
63.0,Stanislaus,37.32744,-121.10903,2018-05-29
62.0,Kern,34.86022,-118.87881000000002,2018-07-08
62.0,Los Angeles,34.53765,-118.75495,2018-06-23
62.0,San Joaquin,38.24033,-121.09199,2018-06-11
60.0,Tehama,40.346652,-122.308479,2018-11-05
60.0,Lake,38.8275,-122.3625,2018-08-30
60.0,Madera,37.14663,-119.91223000000001,2018-06-15
60.0,San Luis Obispo,35.58354,-120.62413500000001,2018-06-14
60.0,San Luis Obispo,35.663607,-120.67031100000001,2018-06-13
60.0,Santa Barbara,34.74245,-120.18236,2018-05-17
59.0,San Diego,33.35505,-117.03133999999999,2018-05-22
58.0,San Luis Obispo,35.17693,-120.48861000000001,2018-10-19
56.0,Lassen,40.95234,-121.21597,2018-07-15
56.0,Contra Costa,37.79718,-121.85311000000002,2018-07-08
56.0,Madera,37.0979,-119.75307,2018-05-23
53.0,San Bernardino,34.24138,-117.42431,2018-09-26
53.0,Lassen,40.336420000000004,-120.93005,2018-09-22
53.0,Mariposa,37.47677,-119.84298999999999,2018-06-15
52.0,Modoc,41.50105,-120.61108,2018-07-14
51.0,San Luis Obispo,35.30151,-120.64398,2018-09-16
51.0,Shasta,40.824,-121.90215,2018-07-24
51.0,Santa Clara,37.163594,-121.702547,2018-07-10
50.0,Lake,38.91152,-122.86854,2018-07-21
50.0,Tehama,40.27754,-122.11375,2018-07-15
50.0,Monterey,35.96689,-121.28185,2018-02-07
48.0,Alameda,37.699259999999995,-122.02805,2018-08-26
45.0,Contra Costa,37.86339,-122.12351000000001,2018-07-02
45.0,Marin,38.07135,-122.76751000000002,1969-12-31
43.0,Butte,39.57202,-121.43131000000001,2018-07-19
40.0,Riverside,33.56921,-116.154398,2018-07-23
40.0,Mariposa,37.28365,-119.97546000000001,2018-07-19
40.0,Contra Costa,37.779209,-121.908976,2018-06-19
40.0,Butte,39.549167,-121.521111,2018-06-16
39.0,San Benito,36.796,-121.40603999999999,2018-07-25
38.0,Shasta,40.60866,-122.38366,2018-10-14
38.0,San Diego,32.78031,-117.06782,2018-06-03
37.0,San Luis Obispo,35.64917,-120.71907,2018-07-21
37.0,Siskiyou,41.58233,-122.33769,2018-06-03
36.0,Lake,38.981389,-122.97222,2018-09-02
36.0,Riverside,33.640051,-117.08535400000001,2018-08-27
35.0,Mendocino,39.62194,-123.28773999999999,2018-11-08
35.0,Riverside,33.759722,-117.460278,2018-08-06
35.0,Shasta,40.95673,-121.6002,2018-07-29
35.0,San Benito,36.83036,-121.36446000000001,2018-06-03
34.0,Kern,35.17156,-118.51651000000001,2018-08-17
34.0,Alameda,37.711729999999996,-121.55604,2018-07-25
34.0,Tulare,36.42638,-118.70443,2018-07-19
33.0,Butte,39.84151,-121.62168,2018-09-24
33.0,Tehama,40.00293,-122.44008000000001,2018-07-14
33.0,San Bernardino,34.17711,-117.15381000000001,2018-06-30
33.0,Tulare,0.0,0.0,2018-02-18
32.0,Fresno,36.938674,-119.3127769,2018-10-02
32.0,Riverside,33.97902,-117.20533999999999,2018-08-25
32.0,Lassen,41.08583,-121.05722,2018-07-15
32.0,Lake,38.886518,-122.476381,2018-06-16
31.0,Shasta,40.62693,-122.23449,2018-07-08
30.0,Santa Clara,37.33563,-121.75815,2018-09-23
30.0,Contra Costa,37.996179999999995,-122.14097,2018-08-17
30.0,Alameda,37.533026,-121.79733,2018-08-04
30.0,Riverside,33.85852,-117.43521000000001,2018-07-28
30.0,San Luis Obispo,35.685390000000005,-120.95156999999999,2018-07-21
30.0,Sacramento,38.595865,-121.17693,2018-06-29
30.0,Fresno,35.92436,-119.94083,2018-04-12
28.0,San Diego,32.557565999999994,-116.8663,2018-07-17
27.0,Siskiyou,41.791859,-122.513883,2018-05-19
26.0,Tulare,35.826333,-118.9821,2018-05-18
25.0,Riverside,33.80406,-116.93188,2018-09-14
25.0,Contra Costa,38.015322999999995,-121.998967,2018-06-16
25.0,San Luis Obispo,35.71859,-120.64028,2018-05-29
24.0,Lake,38.918420000000005,-122.85276,2018-09-03
23.0,Riverside,33.946896,-117.066643,2018-08-22
23.0,Contra Costa,37.99113,-121.86473000000001,2018-06-02
23.0,Tehama,40.201826000000004,-122.29388,2018-06-01
22.0,Mariposa,37.69965,-120.0545,2018-08-04
21.0,Riverside,33.86439,-117.48143999999999,2018-04-09
20.0,Contra Costa,37.81111,-121.7944,2018-11-15
20.0,Alameda,37.61158,-121.94181999999999,2018-11-14
20.0,Santa Clara,37.07793,-121.600023,2018-07-25
20.0,Alameda,37.627119,-121.806775,2018-06-17
20.0,Riverside,33.524412,-116.821724,2018-06-14
20.0,Butte,39.602703000000005,-121.617698,2018-06-14
20.0,Los Angeles,34.110516,-118.42788600000002,2018-06-12
20.0,Plumas,39.89075,-120.18498999999998,2018-04-26
18.0,San Diego,33.40178,-117.27467,2018-05-09
18.0,Riverside,33.887440000000005,-117.16232,2018-04-22
17.0,Santa Cruz,37.0125,-122.046,2018-11-03
17.0,Amador,38.265645,-120.892404,2018-06-17
17.0,Riverside,33.742,-117.28188999999999,2018-06-03
16.0,Nevada,39.10494,-121.07038999999999,2018-08-12
16.0,Humboldt,41.34453,-123.85404,2018-07-15
16.0,Santa Clara,37.21803,-121.76828,2018-05-27
15.0,Siskiyou,41.940459999999995,-122.43933,2018-10-10
15.0,Modoc,41.521229999999996,-120.72362,2018-09-02
15.0,Riverside,33.467999,-117.00382900000001,2018-05-04
15.0,Riverside,33.711263,-116.16405800000001,2018-04-15
14.0,San Diego,33.05737,-116.77153999999999,2018-08-06
14.0,San Luis Obispo,35.70086,-120.97339,2018-07-17
14.0,Lassen,39.99309,-120.02136999999999,2018-07-14
14.0,Yolo,38.64953,-122.01762,2018-06-01
13.0,Shasta,40.678889,-122.40055600000001,2018-09-04
13.0,San Diego,33.04898,-116.78928,2018-07-20
13.0,Fresno,36.10499,-120.55323999999999,2018-06-02
12.0,Shasta,40.496179999999995,-122.51597,2018-10-14
12.0,El Dorado,38.7448,-120.65671999999999,2018-09-20
12.0,San Bernardino,34.171786,-117.35606000000001,2018-07-13
12.0,Madera,37.227909999999994,-119.50461000000001,2018-07-10
12.0,Marin,37.97638,-122.5275,2018-06-09
12.0,San Diego,33.40769,-117.22973999999999,2018-06-05
12.0,Siskiyou,41.64805,-122.98442,2018-06-04
12.0,San Luis Obispo,35.75737,-120.91793,2018-06-03
12.0,Napa,38.16303,-122.23058999999999,2018-05-21
12.0,Alameda,37.73835,-121.6039,2018-05-14
12.0,San Diego,33.12213,-116.58758999999999,2018-05-10
11.0,Butte,39.66492,-121.51772,2018-07-10
11.0,Madera,37.198170000000005,-119.80413999999999,2018-07-09
11.0,Riverside,33.47413,-117.31468000000001,2018-06-03
11.0,Shasta,40.4635,-121.77418999999999,2018-03-27
10.0,Santa Cruz,37.12857,-122.12036,2018-11-16
10.0,Humboldt,40.888785,-124.00184899999999,2018-11-12
10.0,Butte,39.93427,-121.54103,2018-10-15
10.0,Riverside,33.627006,-117.17173100000001,2018-08-19
10.0,Napa,38.272290000000005,-122.26388999999999,2018-08-09
10.0,Siskiyou,41.632373,-122.37985,2018-07-17
10.0,San Diego,32.619855,-116.764733,2018-07-06
10.0,Butte,39.6139,-121.954098,2018-06-29
10.0,San Luis Obispo,35.05747,-120.39295,2018-06-21
10.0,Monterey,35.77017,-120.57833000000001,2018-06-19
10.0,Sonoma,38.245151,-122.44408,2018-06-05
10.0,San Diego,32.75072,-116.92403999999999,2018-06-03
10.0,Tehama,39.80827,-122.3307,2018-06-03
10.0,Riverside,33.450140000000005,-117.22215,2018-06-02
10.0,Riverside,33.53924,-116.10231,2018-05-28
0.0,Butte,39.71217,-121.77385,2018-11-29
0.0,Humboldt,40.70258,-123.55011999999999,2018-04-24
0.0,Santa Barbara,0.0,0.0,2018-01-09
0.0,Ventura,0.0,0.0,2018-01-09
1806.0,Ventura,34.282179,-118.803389,2019-10-30
1300.0,Mariposa,37.536069,-120.17701799999999,2019-08-16
1011.0,Riverside,33.9925,-117.05916699999999,2019-10-10
605.0,Tehama,40.001709999999996,-122.25421000000001,2019-10-27
494.0,Riverside,34.01778,-117.4625,2019-10-30
355.0,Placer,38.838992,-121.325842,2019-11-25
289.0,Monterey,35.790690000000005,-120.73102,2019-10-09
289.0,San Luis Obispo,35.790690000000005,-120.73102,2019-10-09
149.0,Mariposa,37.241427,-120.027731,2019-07-21
137.0,Fresno,36.319291,-120.46018899999999,2019-10-18
107.0,Lassen,40.900458,-121.320838,2019-08-07
75.0,Riverside,33.8615,-116.897333,2019-10-10
40.0,Contra Costa,37.828267,-122.103867,2019-10-10
37.0,San Diego,33.259861,-117.02733300000001,2019-10-25
35.0,Alameda,37.62782,-121.68598,2019-10-24
35.0,Stanislaus,37.420988,-121.371276,2019-07-18
30.0,Shasta,40.463936,-122.435492,2019-07-12
27.0,Calaveras,38.115224,-120.78068,2019-07-18
26.0,San Bernardino,34.202883,-116.4449,2019-08-03
25.0,San Diego,32.794768,-116.839743,2019-07-17
22.0,El Dorado,38.538467,-120.96510500000001,2019-09-29
22.0,Alameda,37.093243,-121.586846,2019-07-12
15.0,Contra Costa,38.045866,-122.245186,2019-10-15
12.0,Riverside,33.463991,-116.914799,2019-08-27
10.0,Mendocino,39.613783000000005,-123.45878200000001,2019-10-04
10.0,Santa Cruz,37.178353,-122.07743,2019-09-03
77758.0,Sonoma,38.792458,-122.78005300000001,2019-10-23
54612.0,Plumas,40.061389,-120.68055600000001,2019-09-04
14217.0,Modoc,41.79591,-121.260305,2019-07-28
10296.0,Inyo,37.034,-118.345,2019-09-06
9999.0,Ventura,34.302212,-118.997115,2019-10-31
8838.0,Tehama,40.12,-122.64,2019-09-05
8799.0,Los Angeles,34.329879999999996,-118.48161,2019-10-10
5737.0,Modoc,41.748000000000005,-121.056,2019-09-06
5563.0,Mariposa,37.604638,-119.96606000000001,2019-10-06
5332.0,Tehama,40.109,-122.789,2019-09-05
4840.0,Mono,37.826,-118.87200000000001,2019-09-06
4615.0,Los Angeles,34.472778000000005,-118.36805600000001,2019-10-24
3435.0,El Dorado,38.724000000000004,-120.145,2019-10-11
3380.0,Lassen,40.593,-120.581,2019-08-28
3126.0,Santa Barbara,34.5025,-119.785,2019-11-25
2546.0,Monterey,36.284259999999996,-120.94771000000001,2019-06-26
2534.0,Tehama,40.036379,-122.637837,2019-11-03
2512.0,Yolo,38.88978,-122.23921999999999,2019-06-08
2500.0,Kern,35.72057,-119.62762,2019-05-07
2438.0,Lassen,39.892222,-120.02972199999999,2019-08-24
2422.0,Stanislaus,37.46577,-121.28312,2019-06-26
1975.0,Inyo,36.284,-118.228,2019-09-06
1926.0,Riverside,33.528469,-117.27315700000001,2019-09-04
1872.0,Siskiyou,41.862237,-122.66225800000001,2019-09-07
1764.0,San Luis Obispo,35.66318,-120.41128,2019-06-12
1507.0,Mexico,32.573437,-116.65873500000001,2019-08-16
1350.0,Sutter,39.28926,-121.85906000000001,2019-06-08
1301.0,State of Oregon,42.033,-122.175,2019-08-09
1165.0,State of Nevada,39.631945,-119.76988100000001,2019-07-13
1127.0,San Luis Obispo,35.343761,-119.91371699999999,2019-06-05
1020.0,Lassen,40.943799,-120.27529799999999,2019-08-08
974.0,San Luis Obispo,35.63111111,-120.26916667,2019-07-08
835.0,San Luis Obispo,35.307590000000005,-119.96498000000001,2019-05-29
757.0,Contra Costa,37.908362,-121.872941,2019-08-03
756.0,Tulare,36.40193,-119.030621,2019-08-31
745.0,Los Angeles,34.098191,-118.47871699999999,2019-10-28
703.0,Mendocino,39.224309999999996,-123.12886999999999,2019-10-27
604.0,Placer,38.751647999999996,-121.43263600000002,2019-09-20
600.0,Shasta,40.715556,-122.24194399999999,2019-08-22
600.0,Stanislaus,37.259879999999995,-121.09375,2019-06-07
526.0,Napa,38.165873,-122.211671,2019-10-06
525.0,Riverside,33.919507,-117.103765,2019-06-21
520.0,Riverside,33.4853,-117.043723,2019-09-14
496.0,Butte,39.45296,-121.41261899999999,2019-09-07
448.0,San Diego,32.575556,-117.02666699999999,2019-08-01
448.0,Kern,35.60989,-118.41203999999999,2019-07-31
423.0,Mariposa,37.532028000000004,-120.208019,2019-08-15
420.0,Santa Barbara,34.484722,-120.19083300000001,2019-10-17
381.0,Tulare,36.150999999999996,-118.185,2019-09-06
350.0,Riverside,33.975405,-117.20706799999999,2019-10-10
328.0,Riverside,33.985972,-117.414111,2019-10-31
316.0,Monterey,35.908333,-120.984167,2019-07-29
300.0,Butte,39.622137,-121.693472,2019-09-28
283.0,San Joaquin,37.632059999999996,-121.53838200000001,2019-07-03
280.0,Trinity,41.150392,-122.63410800000001,2019-09-07
280.0,Monterey,36.008889,-121.466944,2019-07-30
279.0,Ventura,34.71011,-119.3547,2019-09-01
263.0,Lassen,40.679318,-120.39276799999999,2019-07-05
260.0,Lassen,44.733999999999995,-120.60600000000001,2019-09-06
257.0,Tulare,36.18479,-118.99229,2019-06-02
250.0,Riverside,33.9369,-117.3063,2019-09-07
244.0,Trinity,40.062304,-123.222196,2019-09-05
244.0,Mariposa,37.524378000000006,-120.29655100000001,2019-07-08
240.0,Alameda,37.708743,-121.841879,2019-08-09
227.0,Siskiyou,41.492974200000006,-123.2129356,2019-09-07
